label,Title,Name,Tahun,Abstract
Teknologi,"RANCANG BANGUN SISTEM PAKAR DIAGNOSA SERANGAN HAMA 
LALAT BUAH (Bactrocera Cucurbitae Coquilett ) PADA TANAMAN 
MELON BERDASARKAN TINGKAT KERUSAKKAN DENGAN 
METODE FUZZY SUGENO","MUFID, MUHAMAD",2020,"Lalat buah merupakan salah satu ancaman hama yang cukup membuat para petani resah, 
karena seranganya bersifat explosive dan tak terduga dapat menyebabkan gagal panen. 
Perlu adanya alat bantu untuk para petani dalam menghadapi serangan hama agar dapat 
tertangani dengan baik. Alat bantu tersebut berupa sistem pakar yang selain mendiagnosa, 
sistem ini dapat memberikan solusi dan saran – saran terbaik berdasarkan tingkat 
kerusakan yang ditimbulkan. Pada dasarnya sistem pakar ini terdiri dari dua bagian utama 
yaitu basis pengetahuan dan bagian konsultasi, keputusan yang diambil menggunakan 
metode aturan. Sedangkan teknik inferensi yang digunakan adalah fuzzy sugeno dengan 
defuzzifikasi menggunakan metode Weighted Average. Hasil keluaran dari perangkat 
lunak ini adalah prosentase berat serangan beserta tingkatannya, dan solusi maupun saran 
terbaik yang diperlukan dalam pengendalian dan pencegahan.
Kata kunci : Sistem Pakar, Lalat Buah, Melon, fuzzy Sugeno"
Teknologi,RANCANG BANGUN DAN IMPLEMENTASI SISTEM MANAJEMEN RESTORAN TERINTEGRASI BERBASIS WEB. STUDI KASUS DI RESTO KUDAPAN SMK NEGERI 1 KUDUS,"MAYLANI, DWI",2020,"Resto Kudapan SMK Negeri 1 Kudus merupakan Restoran Kudapan yang menyajikan masakan kuliner Nusantara, dan sebagai pelopor Dapur Kudapan Nusantara pertama di Kota Kudus. Sistem yang digunakan untuk menjalankan Resto Kudapan ini masih menggunakan sistem konvensional atau manual. Sehingga perlu adanya aplikasi yang memudahkan pada bisnis proses yang berjalan di Resto Kudapan SMK Negeri 1 Kudus.
      Dalam perancangan sistem ini menggunakan metodologi pengembangan perangkat lunak Agile dengan permodelan Scrum dalam pengembangannya. Agile merupakan salah satu metode untuk pengembangan software. Agile adalah jenis pengembangan sistem jangka pendek, memerlukan adaptasi cepat dan perubahan. 
      Berdasarkan hasil pembangunan sistem ini dapat memudahkan siswa yang bertugas dan memberikan pelayanan yang lebih baik dan lebih maksimal. Aplikasi yang dikembangkan ini memudahkan pelanggan dalam melakukan pemesanan menu lebih cepat, sehingga menambah kepuasan pelanggan dan juga memudahkan dalam pengelolaan data.
Kata Kunci : Sistem Informasi,  Agile, Black-box Testing, Web"
Teknologi,SISTEM PENDUKUNG KEPUTUSAN PENCARIAN TEMPAT BIMBINGAN BELAJAR BAGI CALON PESERTA SBMPTN DENGAN MENGGUNAKAN METODE AHP( STUDI KASUS SEMARANG ),"MAWARNI, IKE",2020,"Belajar merupakan kegiatan fisik dan psikis yang tertinggi dalam kehidupan manusia. Ada beberapa metode dalam pembelajaran, salah satunya adalah dengan mengikuti bimbingan belajar bagi calon peserta SBMPTN khususnya di daerah Semarang. Banyaknya lembaga bimbingan calon peserta bingung dalam menentukan lembaga bimbingan belajar yang dirasa tepat dan sesuai dengan keinginan siswa dan minimnya informasi yang diperoleh orang tua ataupun calon peserta sehingga kesulitan dalam menentukan tempat bimbingan belajar. Tujuan dibuatnya penelitian ini adalah merancang dan membangun sistem informasi pendukung keputusan pencarian tempat bimbingan belajar agar memudahkan calon peserta dalam menemukan tempat bimbel yang tepat dan sesuai. Ada beberapa faktor yang menjadi acuan dalam pemilihan lembaga bimbingan belajar yaitu biaya, ukuran kelas dan jumlah presentase kelulusan. Untuk mengatasi hal tersebut salah satu metode yang digunakan adalah AHP. Penggunaan AHP dimaksudkan untuk melakukan perbandingan antara kriteria dan alternatif. Perbandingan dilakukan dengan menghitung nilai kepentingan masing-masing kriteria dan alternatif sehingga diperoleh nilai priority vector kemudian menghitung nilai total skor tiap alternatif. Hasil dari sistem ini berupa rangking dari setiap alternatif atau lembaga bimbingan belajar. Dari hasil penelitian ini dapat di simpulkan bahwa metode AHP dapat diimplementasikan dalam sistem pencarian tempat bimbingan belajar.

Kata kunci: Sistem pendukung keputusan, Lembaga bimbingan belajar, analytical hierarchy proccess"
Teknologi,"IMPLEMENTASI INTERNET OF THINGS UNTUK 
KONTROL, MONITOR DAN OTOMATIS PADA TANAMAN 
BUAH TIN DENGAN METODE FUZZY TSUKAMOTO","M. ROICHANI, M. ROICHANI",2020,"Indonesia merupakan negara agraris yang sebagian besar penduduknya berprofesi sebagai 
petani dan berkebun, berbagai media tanam telah dilakukan di Indonesia seperti penggunaan 
media tanam greenhouse. Greenhouse merupakan salah satu media tanam yang sangat 
menjanjikan untuk para pembudidaya tanaman baik sayuran, buah-buahan dan tanaman lain, 
karena dapat menjawab tantangan perubahan cuaca yang sangat ekstrim, dengan media 
greenhouse kontrol keadaan ruangan dapat terkontrol dengan mudah ditambah penggunaan 
teknologi yang kekinian seperti sistem otomatis penyiraman, kontrol suhu ruangan dan monitor 
data perubahan cuaca dapat mudah teratasi. Pada penelitian ini fokus pada tanaman tin dengan
konsep penyiraman otomatis, kontrol suhu ruangan serta monitor data perubahan suhu, 
kelembaban udara dan kelembaban tanah secara langsung dengan memanfaatkan teknologi 
internet of things (IoT). Penggunaan metode Fuzzy Tsukamoto berfungsi untuk menghadapi 
cuaca tertentu kemudian ditambah dengan PID kontrol untuk menstabilkan kecepatan putaran 
pompa dan kipas. Tanaman tin memiliki kebutuhan suhu pada range 16-27 celcius, dan 
kelembaban tanah 40-45%, dari hasil perhitungan yang telah dilakukan dengan metode fuzzy
tsukamoto dapat memenuhi kebutuhan suhu dan kelembaban tanah.
Kata Kunci : Greenhouse, Sistem Otomatis, Kontrol Suhu Ruangan, Kontrol Air, Internet Of 
Things."
Teknologi,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN BUS PARIWISATA DENGAN METODE NEAREST NEIGHBOR SEARCH ( NNS ),"LUTFI, ZAINUL",2020,"Industri pariwisata tidak dapat dilepaskan dari transportasi baik transportasi udara, darat, maupun laut, dari ketiga alat transportasi tersebut transportasi darat lah yang masih menjadi andalan utama bagi wisatawan untuk mengunjungi objek-objek wisata, dikarenakan lebih mudah menjangkau objek-objek wisata dibandingkan dengan transportasi udara maupun laut, transportasi darat salah satunya ialah bus yang sering digunakan sebuah organisasi untuk berwisata. Untuk itu sistem ini dibuat untuk memberikan rekomendasi pemilihan bus guna untuk membantu pemilihan bus sesuai kebutuhan pelanggan, sistem ini hanya dapat merekomendasikan pelanggan. Sistem ini dibangun dengan menggunakan metode NNS (Nearest Neighbor Search) dengan menggunakan rumus Euclidean Distance guna untuk menganalisis bus pariwisata yang nilainya paling terdekat dari yang pelanggan butuhkan, hasil dari penghitungan tersebut yang ditampilkan dan nilai terkecil yang nantinya akan direkomendasikan kepada pelanggan. Sistem pendukung keputusan ini telah berjalan dengan baik dan dapat gunakan pelanggan untuk mencari bus pariwisata sesuai kebutuhan pelanggan, sistem ini dapat memberikan rekomendasi bus pariwisata terbaik sesuai kebutuhan pelanggan."
Teknologi,"PENGEMBANGAN SISTEM PENDUKUNG KEPUTUSAN UNTUK SELEKSI PENERIMA BEASISWA MENGGUNAKAN TECHNIQUE FOR ORDER OF PREFERENCE BY SIMILARITY TO IDEAL SOLUTION ( TOPSIS )
( Studi Kasus : Madrasah Aliyah Nahdlatul Ulama 05 Gemuh, Kabupaten Kendal )","Kudri, Ahmad Roghibin Hidayatal",2020,"Pemberian beasiswa diberikan secara terbatas, karena keterbatasan anggaran dana yang dialokasikan untuk beasiswa. Oleh karena sebab tersebut pemberian beasiswa harus tepat kepada yang memenuhi kriteria. Kriteria tersebut ada yang berupa penghasilan keluarga. Sayangnya para guru yang memberikan beasiswa bersifat subjektif  dan karena begitu banyaknya siswa yang mendaftarkan diri para guru maenjadi sulit menentukan penerima beasiswa. Hal inilah yang terjadi di Madrasah Aliyah Nahdlatul Ulama 05, Gemuh, Kabupaten Kendal pada pemilihan siswa layak untuk mendapat beasiswa. Akibatnya siswa yang tidak seharusnya menerima beasiswa justru mendapatkan beasiswa. Sedangkan siwa yang layak malah tidak kebagian. Penelitian ini menciptakan sistem pendukung keputusan guna menentukan siswa paling layak untuk mendapatkan beasiswa dengan menggunakan metode TOPSIS. Dengan metode ini, penilaian alternatif terbaik didasarkan pada pengurutan total bobot alternatif yang didapatkan dari proses penghitungan matriks bobot kriteria dan bobot atribut kriteria. Penelitian ini berhasil menghasilkan sistem pendukung keputusan untuk menentukan siswa paling layak untuk mendapatkan beasiswa.

Kata kunci: TOPSIS, beasiswa, sistem pendukung keputusan, siswa"
Teknologi,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN KAMBING QURBAN MENGGUNAKAN METODE WEIGHTED PRODUCT (WP),"KISWANTO, MUHAMMAD",2020,"Qurban adalah salah satu kewajiban umat islam apabila mampu melaksanakannya. Syarat-syaratnya diantaranya usia yang cukup, tidak cacat, sehat, dan syarat wajib lainnya. Namun terdapat juga kriteria-kriteria hewan qurban yang lebih baik seperti semakin berat bobot hewan qurban semakin baik dan kriteria lainnya seperti harga hewan qurban tersebut. Kriteria dan persyaratan tersebut dapat diubah menjadi keriteria-keriteria yang dapat diterapkan dalam sebuah sistem. pendukung keputusan, sehingga hal tersebut dapat memudahkan pencari hewan qurban dalam menentukan pemilihan hewan qurban yang terbaik akan dipilih untuk berqurban. Dilihat dari masalah yang ada saat penentuan keputusan ini maka dibutuhkan suatu sistem supaya memudahkan saat seleksi hewan qurban khususnya kambing.. Berdasarkan permasalahan tersebut untuk memudahkan dalam memilih kambing qurban berdasarkan syarat dan ketentuan kriteria, dan dapat  mempersingkat proses serta menghasilkan keputusan yang paling baik.Maka digunakanlah metode Weighted Product (WP). Metode Weighted Product (WP)  ini untuk  membantu Calon Pembeli dalam solusi penentuan pemilihan kambing qurban yang baik sesuai dengan bobot/preferensi calon pembeli tersebut serta dapat memesan kepada admin/penjual yang mana juga mendapatkan manfaat untuk mudah menjualkan kambing yang dimiliki. Kesimpulan dari hasil uji dengan metode Weighted Product (WP) dapat menghasilkan output dengan pemilihan kambing qurban yang berkualitas.

Kata Kunci: kambing qurban,WEIGTED PRODUCT(WP)"
Teknologi,IMPLEMENTASI AVERAGE HASH DAN HAMMING DISTANCE UNTUK MENCARI KEMIRIPAN GAMBAR (STUDI KASUS FUNGSI UPLOAD GAMBAR GALERI KENDARAAN),"Khuzaini, Ahmad Dadang",2020,"Galeri kendaraan adalah sebuah tempat untuk menyimpan kumpulan gambar kendaraan dalam bentuk digital, dimana dalam proses menyimpan gambar dilakukan dengan cara meng-upload gambar. Ketika gambar selesai di-upload ternyata di galeri kendaraan sudah tersedia gambar yang secara persepsi sama dengan gambar yang di-upload. Hal itu hanya akan membuang memori penyimpanan pada database. Untuk mengatasi hal tersebut maka digunakanlah metode average hash dan hamming distance, dimana algoritma ini dapat digunakan untuk mengolah gambar atau 	suatu citra. Metode ini dapat bekerja ketika admin meng-upload gambar maka gambar yang serupa pada database akan muncul dihalaman admin, sehingga admin dapat memilih untuk menyimpan gambar atau membatalkannya. Dengan algoritma tersebut diharapkan dapat menghemat memori penyimpanan pada database.

Kata Kunci :  Average Hash, Hamming Distance, Pengolahan Citra"
Kesehatan,SISTEM PREDIKSI PERSEDIAAN OBAT MENGGUNAKAN FUZZY TSUKAMOTO PADA KLINIK DARUSSALAM PKU MUHAMMADIYAH DEMAK,"KHUSNA, MUHIBBATUL",2020,"Persediaan / stock merupakan suatu elemen penting dalam operasional badan usaha, termasuk didalam klinik Darussalam pada bagian farmasi. Tanpa adanya persediaan obat yang tepat, klinik akan mengalami permasalahan tidak dapat memenuhi kebutuhan obat pelanggan, sehingga mengakibatkan target pelayanan terhadap pelanggan tidak terpenuhi. Dari penjelasan tersebut pada Klinik Darussalam belum terdapat sistem yang dapat digunakan untuk memprediksi persediaan obat, sehingga dibuat sistem untuk mempermudah dalam menemtukan jumlah prediksi persediaan obat. Metode yang digunakan adalah Fuzzy Tsukamoto dengan menggunakan variabel sisa stok, pemakaian obat, dan jumlah kebutuhan sebagai input, setiap variabel mempunyai dua himpunan banyak dan sedikit. Variabel tersebut kemudian diproses menggunakan Metode Fuzzy Tsukamoto, terdapat empat tahapan didalamnya yaitu komposisi fuzzy, pembentukan rules, dekomposisi fuzzy, defuzzyfikasi. Setelah didapat hasil prediksi menggukanan Metode Fuzzy Tsukamoto di uji validasinya menggunakan MAPE (Mean Absolute Precentage Error). Hasil dari perhitungan MAPE untuk prediksi kebutuhan stok obat pada setiap obatnya adalah sebesar ranitidin (8,3%), asam mefenamat (7,44%), paracetamol (15%), CTM (2,86%), demacolin (5,62%), neurodex (5%). Sehingga jika di rata – rata nilai MAPE untuk semua jenis obat yang diujikan yaitu sebesar 8,7%.
Kata Kunci : Persediaan, Obat, Fuzzy Tsukamoto, MAPE"
Teknologi,"PENERAPAN METODE ANALYTICAL 
HIERARCHY PROCESS PADA PENENTUAN 
PENERIMA BEASISWA BIDIKMISI
STUDI KASUS :
(UNIVERSITAS ISLAM SULTAN AGUNG)","JAZULI, AHMAD",2020,"Bidikmisi adalah program beasiswa dari DIKTI yang diberikan kepada siswa yang kurang 
mampu dan berprestasi sebagai bentuk bantuan biaya pendidikan untuk meringankan beban 
biaya studi pelajar yang bersangkutan. UNISSULA sendiri terdapat Program Bidikmisi 
yang dilakukan dengan tahap penyeleksian tanpa menggunakan sebuah sistem pendukung
keputusan atau metode untuk melakukan perhitungan dengan banyakanya para pendaftar 
sehingga membutuhkan waktu banyak dalam proses seleksi. Maka dari itu dibutuhkan 
sistem sehingga bisa meminimalisir waktu dalam melakukan seleksi dan juga dapat sebagai 
bahan pertimbangan dalam menentukan penerima beasiswa Bidikmisi. Penyeleksian
tersebut dilakukan dengan menentukan bobot tiap kriteria yang diinginkan kemudian 
dilakukan perangkingan para calon penerima beasiswa tersebut. Dengan dibuatnya sistem 
pendukung keputusan dengan metode Analytichal Hierarchy Process (AHP) ini dapat 
memberikan solusi dalam melakukan perhitungan atau seleksi yang membutuhkan nilai 
yang akurat dalam mempertimbangkan penentuan penerima beasiswa Bidikmisi.
Kata Kunci : Sistem Pendukung Keputusan, Beasiswa, Analytichal Hierarchy Process, 
Bidikmisi."
Kesehatan,"KLASIFIKASI TINGKATAN ANAK AUTIS MENGGUNAKAN METODE 
K-NEAREST NEIGHBORS DI SLB DHARMA BHAKTI BERGAS","ISTIQOMAH, UMI",2020,"Autisme adalah salah satu gangguan perkembangan pada anak yang mengakibatkan hambatan dalam 
bersosialisasi, komunikasi dan juga perilaku. SLB Dharma Bhakti Bergas adalah salah satu lembaga 
dalam penanganan anak autis secara akademik di daerah Bergas. Adapun permasalahan yang sering 
dihadapi adalah kurangnya penanganan pengajar yang optimal untuk anak autis karena 
ketidaktahuan pengajar tentang tingkatan keparahan autis. Terdapat 15 gejala dan 3 tingkat 
keparahan autis yang dapat digunakan sebagai parameter pengembangan sistem. Penelitian ini 
bertujuan untuk membangun sistem implementasi metode k-nearest neighbors untuk 
mengklasifikasikan tingkatan anak autis dengan mengklasifikasikan tingkatan anak autis 
menggunakan euclidean distance. Langkah perhitungan pada metode ini pertama adalah 
mempersiapkan dataset (training) dan data testing, kemudian dilakukan perhitungan jarak 
menggunakan euclidean distance, selanjutnya dilakukan pengurutan dari jarak paling kecil ke jarak 
paling besar setelah itu diambil nilai k=3, pilih frekuensi data paling banyak sehingga mendapatkan 
data klasifikasi tingkatan anak autis yang berada di SLB Dharma Bhakti Bergas. Dari hasil pengujian 
menggunakan confusion matrix dengan menggunakan 33 data training dan 16 data testing dihasilkan 
nilai precision sebesar 0,875, recall sebesar 0,875 dan accuracy sebesar 87,5%, algoritma mampu 
mengenali dan mengklasifikasikan data baru yang diinputkan.
Kata kunci : Autisme, Klasifikasi, K-Nearest Neighbors"
Teknologi,"SISTEM PENDUKUNG KEPUTUSAN RAMALAN PENJUALAN AYAM BROILER MENGGUNAKAN METODE DOUBLE EXPONENTIAL SMOOTHING
(Studi Kasus PT Muria Jaya Raya Kudus)","HIKMAWATI, CUCUN WING",2020,"Salah satu permasalahan yang dihadapi oleh PT Muria Jaya Raya ialah sulitnya menentukkan jumlah bibit ayam/ Day Old Chicken (DOC) yang perlu disiapkan agar ayam broiler bisa dijual dengan jumlah yang pas dengan permintaan para konsumen di saat yang akan datang. Double exponential smoothing digunakan untu peramalan jangka pendek. Model mengasumsikan bahwa data berfluktuasi di sekitar nilai mean yang tetap, tanpa trend atau pola pertumbuhan konsisten. Metode double exponential smoothing dapat diterapkan untuk memprediksi penjualan ayam broiler di PT Muria Jaya Raya. Penelitian ini bertujuan untuk membangun Sistem Pendukung Keputusan Ramalan Penjualan Ayam Broiler Menggunakan Metode Double Exponential Smoothing. Penulis menggunakan algoritma double exponential smoothing dengan nilai aplha sebesar 0,1 yang ditentukan berdasarkan penghitungan Mean Absolute Percentage Error (MAPE). Sistem ini dikembangkan menggunakan metode pengembangan prototyping. Hasil penelitian ini berupa aplikasi sistem pendukung keputusan untuk meramal jumlah penjualan ayam per broiler per bulan.

Kata	kunci:	Sistem	Pendukung Keputusan, Ramalan	Penjualan, Double Exponential Smoothing, PT Muria Jaya Raya, Ayam Broiler."
